Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   7
2     0   0   0   0   0   0   0   0  12
3     0   0   0   0   0   0   0   0  17
4     0   0   0   0   0   0   0   0  32
5     0   0   0   0   0   0   0   0  17
6     0   0   0   0   0   0   0   0  31
7     0   0   0   0   0   0   0   0  37
8     0   0   0   0   0   0   0   0  86
9     0   0   0   0   0   0   0   0  67
10    0   0   0   0   0   0   0   0  60
11    0   0   0   0  22   0   0   0  22
12    0   0   0   0  38   0   0   0   0
13    0   0   0   0  67   0   0   0   0
14    0   0   0   0  16   0   0   0   0
15    0   0   0   0  12   0   0   0   0
16    0   0   0   0  19   0   0   0   0
17    0   0   0  23  23   0   0   0   0
18    0   0   0  35  39   0   0   0   0
19    0   0   0  46  78   0   0   0   0
20    0   0   0  22 157   0   0   0   0
21    0   0   0   4 180   0   0   0   0
22    0   0   0 180 180   0   0   0   0
23  180   0   0 180  96   0   0   0   0
24  180   0   0 180  49   0   0   0   0
25  180   0   0 180   0   0   0   0   0
26  180   0   0 180   0   0   0   0   0
27  180   0   0 180   0   0   0   0   0
28  144   0   0 144   0   0   0   0   0
29  144   0   0 180   0   0   0   0   0
