Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  17
2     0   0   0   0   0   0   0   0   8
3     0   0   0   0   0   0   0   0  20
4     0   0   0   0   0   0   0   0  46
5     0   0   0   0   0   0   0   0  80
6     0   0   0   0   0 180   0   0 180
7     0   0   0   0   0 180   0   0 180
8     0   0   0   0   0 180   0   0 180
9     0   0   0   0   0 161   0   0   0
10    0   0   0   0   0 180   0   0   0
11    0   0   0   0   0 180   0   0  88
12    0   0  88   0   0  88   0   0 180
13    0   0 159   0   0  93   0   0 180
14    0   0 180   0   0  45   0   0 180
15    0   0 180   0   0  20   0   0 180
16    0   0 180   0   0  31   0   0  11
17    0   0  11   0  11  11   0   0  11
18   11   0  11   0  21  24   0   0   9
19   11   0  21   0  21  44   0   0  18
20   11   0  37   0  23  59   0   0  32
21   11   0  80   0  38   0   0   0  79
22   11   0 115   0  65  65  65   0 131
23   65   0  32   0  32  96  94   0 180
24   65   0   0   0  50  99 132   0 180
25   65   0   0   0 108 121 165   0 180
26   65   0   0   0 114 180 180   0 180
27   65   0   0   0 142 160  70   0 180
28   65   0 180   0 180 180 116   0 180
29   65   0 180   0 180 180 180   0 180
