Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  10
2     0   0   0   0   0   0   0   0  17
3     0   0   0   0   0   0   0   0  26
4     0   0   0   0   0   0   0   0  70
5     0   0   0   0   0   0   0   0  62
6     0   0   0   0   0 180   0   0 180
7     0   0   0   0   0 180   0   0 180
8     0   0   0   0   0 162   0   0 180
9     0   0   0   0   0 180   0   0 180
10    0   0   0   0   0  83   0   0 180
11    0   0   0   0   0 169   0   0 169
12    0   0   0  97   0  97   0   0 180
13    0   0   0 180   0 180   0   0   0
14    0   0   0 180   0 180   0   0   0
15    0   0   0 180   0 180   0   0   0
16    0   0   0 180   0 180   0   0   0
17    0   0   0 180   0 180   0   0   0
18  153   0   0 153   0  55   0   0   0
19  153   0   0 180   0  80   0   0   0
20  153   0   0 180   0  30   0   0   0
21  153   0   0 180   0  51   0   0   0
22  153   0   0  43   0   0   0   0   0
23  117   0   0 117   0   0   0   0   0
24  117   0   0 180   0   0   0   0   0
25  117   0   0 180   0   0   0   0   0
26  117   0   0   0   0   0   0   0   0
27  117   0   0   0   0   0   0   0   0
28  117   0   0   0   0   0   0   0   0
29  117   0   0   0   0   0   0   0   0
