Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   7
2     0   0   0   0   0   0   0   0  13
3     0   0   0   0   0   0   0   0   2
4     0   0   0   0   0   0   0   0   6
5     0   0   0   0   0   0   0   0  15
6     0   0   0   0   0   0   0   0  33
7     0   0   0   0   0   0   0   0  84
8     0   0   0   0   0   0   0   0 180
9     0   0   0   0   0   0   0   0 180
10    0   0   0   0   0   0   0   0 180
11    0   0   0   0   0 180   0   0 180
12    0   0   0   0   0 180   0   0 180
13    0   0   0   0   0 180   0   0 180
14    0   0   0   0   0 156   0   0 141
15    0   0   0   0   0 180   0   0 180
16    0   0   0   0   0 180   0   0 180
17    0   0 180   0 180 180   0   0 180
18    0   0 122   0 180 180   0   0 180
19    0   0 180   0 180 180   0   0 180
20    0   0 180   0 180 180   0   0 150
21    0   0 180   0 180 180   0   0 180
22    0   0 180   0 180 180   0   0 180
23  180   0 180   0 180 180   0   0 180
24  180   0 180   0 180   0   0   0 180
25  180   0 178   0 180   0   0   0 180
26  180   0 180   0 180   0   0   0 109
27  180   0 180   0 180 180 180   0 180
28  180   0 180   0 180 180 180   0 180
29  180   0 180   0  75 180 180   0  68
