Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   2
2     0   0   0   0   0   0   0   0   5
3     0   0   0   0   0   0   0   0  11
4     0   0   0   0   0   0   0   0  23
5     0   0   0   0   0   0   0   0  46
6     0   0   0   0   0  66   0   0  66
7     0   0   0   0   0  95   0   0  49
8     0   0   0   0   0 131   0   0 104
9     0   0   0   0   0 144   0   0 152
10    0   0   0   0   0 100   0   0 180
11    0   0   0   0   0 180   0   0 180
12    0   0   0  79   0  79   0   0 180
13    0   0   0 143   0 163   0   0 180
14    0   0   0 180   0 180   0   0 180
15    0   0   0 180   0 180   0   0 180
16    0   0   0 180   0 180   0   0 180
17    0   0   0 180   0 180   0   0 180
18  180   0   0 180   0 180   0   0 127
19  180   0   0 180   0   0   0   0 180
20  180   0   0 173   0   0   0   0 180
21  180   0   0 180   0   0   0   0 180
22  180   0   0 156   0   0   0   0 180
23  180   0   0 180   0 180   0   0 180
24  180   0   0 180   0 180   0   0 180
25  180   0   0   0   0  76   0   0 180
26  180   0   0   0   0 140   0   0 180
27  180   0   0   0   0 180   0   0 180
28  180   0   0   0   0 180   0   0 180
29  180   0   0 177   0 177   0   0 180
