Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  11
2     0   0   0   0   0   0   0   0  12
3     0   0   0   0   0   0   0   0  17
4     0   0   0   0   0   0   0   0  46
5     0   0   0   0   0   0   0   0 144
6     0   0   0   0   0   0 180   0 180
7     0   0   0   0   0   0 180   0 180
8     0   0   0   0   0   0 180   0  65
9     0   0   0   0   0   0 180   0 180
10    0   0   0   0   0   0  66   0 180
11    0   0   0   0   0   0 180   0 180
12    0   0 180   0   0   0 180   0 180
13    0   0  75   0   0   0 180   0 180
14    0   0 180   0   0   0 180   0 180
15    0   0 180   0   0   0 180   0 180
16    0   0 173   0   0   0 180   0 180
17    0   0 180   0 180 180 180   0 180
18  180   0 180   0 180 109 180   0 180
19  180   0 180   0 180  20 180   0   0
20  180   0 180   0 180  24   0   0   0
21  180   0 161   0 180  30   0   0   0
22  180   0 180   0 180 180 180   0 180
23  180   0 180  38 180 180 180   0 180
24  180   0 180  29 180 180 180   0 180
25  180   0 180  12 180 180 180   0 180
26  180   0  71   5 180 180 180   0 180
27  180   0 180   2 180 180  95   0 180
28  180   0 180 179 180 130 180   0 180
29  130   0 180 130 180 177 180   0 180
