Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   8
2     0   0   0   0   0   0   0   0  13
3     0   0   0   0   0   0   0   0  27
4     0   0   0   0   0   0   0   0  48
5     0   0   0   0   0   0   0   0  75
6     0   0   0   0 152   0   0   0 152
7     0   0   0   0 118   0   0   0  80
8     0   0   0   0  21   0   0   0 142
9     0   0   0   0  34   0   0   0 180
10    0   0   0   0  11   0   0   0 174
11    0   0   0   0  16   0   0   0 180
12    0   0   2   2   2   0   0   0 180
13    0   0   5   3   2   0   0   0   0
14    0   0  10   5   3   0   0   0   0
15    0   0  28   5   7   0   0   0   0
16    0   0  15   7  11   0   0   0   0
17    0   0  13  13  13   0   0   0   0
18   17   0  33  17   0   0   0   0   0
19   17   0  88  19   0   0   0   0   0
20   17   0 180  19   0   0   0   0   0
21   17   0 180  36   0   0   0   0   0
22   17   0 180  38   0   0   0   0   0
23   45   0   0  45   0   0   0   0   0
24   45   0   0  78   0   0   0   0   0
25   45   0   0 144   0   0   0   0   0
26   45   0   0 180   0   0   0   0   0
27   45   0   0   0   0   0   0   0   0
28   45   0   0   0   0   0   0   0   0
29   45   0   0   0   0   0   0   0   0
