Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   9
2     0   0   0   0   0   0   0   0  27
3     0   0   0   0   0   0   0   0  85
4     0   0   0   0   0   0   0   0 180
5     0   0   0   0   0   0   0   0 180
6     0   0   0   0   0 180   0   0 180
7     0   0   0   0   0 139   0   0 180
8     0   0   0   0   0 180   0   0  30
9     0   0   0   0   0 127   0   0  75
10    0   0   0   0   0 170   0   0 180
11    0   0   0   0   0 180   0   0 175
12    0   0   0   0 175 175   0   0 180
13    0   0   0   0 180 180   0   0 180
14    0   0   0   0 180 180   0   0 180
15    0   0   0   0 180 147   0   0 180
16    0   0   0   0 153 180   0   0 180
17    0   0 180   0 180 180   0   0 180
18    0   0 180   0 180 180   0   0 180
19    0   0 180   0 180 180   0   0   0
20    0   0 180   0 180   0   0   0   0
21    0   0 180   0  98   0   0   0   0
22    0   0 180   0 137 137   0   0   0
23  137   0 137   0 148 142   0   0   0
24  137   0 139   0 180 180   0   0   0
25  137   0 180   0   0 180   0   0   0
26  137   0 180   0   0 180   0   0   0
27  137   0 180   0 180 180   0   0   0
28  180   0 180   0 180 180   0   0   0
29  180   0 180   0 122 180   0   0   0
