Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   4
2     0   0   0   0   0   0   0   0   8
3     0   0   0   0   0   0   0   0  12
4     0   0   0   0   0   0   0   0   7
5     0   0   0   0   0   0   0   0  18
6     0   0   0   0   0  50   0   0  50
7     0   0   0   0   0  97   0   0 124
8     0   0   0   0   0 128   0   0 180
9     0   0   0   0   0 180   0   0 169
10    0   0   0   0   0 180   0   0 180
11    0   0   0   0   0 180   0   0 180
12    0   0   0 180   0 180   0   0 180
13    0   0   0 180   0 180   0   0 180
14    0   0   0 180   0 180   0   0 180
15    0   0   0 125   0 180   0   0 180
16    0   0   0 157   0 180   0   0 180
17    0   0   0 180   0 119   0   0 180
18  180   0 180 180   0   0   0   0 180
19  180   0 180 180   0   0   0   0 180
20  180   0 114 180   0   0   0   0 117
21  180   0 180 180   0 180   0   0 180
22  180   0 180 180   0 180   0   0  70
23  180   0 180 180 180 180   0   0   0
24  180   0 180 180 180 180   0   0   0
25  180   0 163 180 180 180   0   0   0
26  180   0 177  32 180 180   0   0   0
27  180   0 105  52 180 180   0   0   0
28   98   0  98  98 171  60 105   0   0
29  171   0 105 130 105  93 180   0   0
