Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   6
2     0   0   0   0   0   0   0   0  13
3     0   0   0   0   0   0   0   0  13
4     0   0   0   0   0   0   0   0   4
5     0   0   0   0   0   0   0   0   8
6     0   0   0   0   4   0   0   0   4
7     0   0   0   0   4   0   0   0   4
8     0   0   0   0   8   0   0   0   7
9     0   0   0   0  17   0   0   0  13
10    0   0   0   0  34   0   0   0  20
11    0   0   0   0  29   0   0   0   0
12    0   0   0   7   7   0   0   0   0
13    0   0   0  13   9   0   0   0   0
14    0   0   0   1   9   0   0   0   0
15    0   0   0   1  14   0   0   0   0
16    0   0   0   1   0   0   0   0   0
17    0   0   0   2   0   0   0   0   0
18    2   0   0   2   0   0   0   0   0
19    2   0   0   2   0   0   0   0   0
20    2   0   0   3   0   0   0   0   0
21    2   0   0   2   0   0   0   0   0
22    2   0   0   3   0   0   0   0   0
23    6   0   0   6   0   0   0   0   0
24    6   0   0   4   0   0   0   0   0
25    6   0   0   5   0   0   0   0   0
26    6   0   0   0   0   0   0   0   0
27    6   0   0   0   0   0   0   0   0
28    6   0   0   0   0   0   0   0   0
29    6   0   0   0   0   0   0   0   0
