Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   7
2     0   0   0   0   0   0   0   0   5
3     0   0   0   0   0   0   0   0   7
4     0   0   0   0   0   0   0   0   8
5     0   0   0   0   0   0   0   0  10
6     0   0   0   0  12   0   0   0  12
7     0   0   0   0  20   0   0   0   8
8     0   0   0   0  30   0   0   0  10
9     0   0   0   0  59   0   0   0  20
10    0   0   0   0  51   0   0   0  16
11    0   0   0   0  22   0   0   0  22
12    0   0   0   8   8   0   0   0   0
13    0   0   0   3  12   0   0   0   0
14    0   0   0   6  10   0   0   0   0
15    0   0   0  12  13   0   0   0   0
16    0   0   0  15  26   0   0   0   0
17    0   0   0  37  37   0   0   0   0
18   77   0   0  77  79   0   0   0   0
19   77   0   0  90 128   0   0   0   0
20   77   0   0 125 180   0   0   0   0
21   77   0   0 180  63   0   0   0   0
22   77   0   0 180 127   0   0   0   0
23  115   0   0 115   0   0   0   0   0
24  115   0   0   0   0   0   0   0   0
25  115   0   0   0   0   0   0   0   0
26  115   0   0   0   0   0   0   0   0
27  115   0   0   0   0   0   0   0   0
28  115   0   0   0   0   0   0   0   0
29  115   0   0   0   0   0   0   0   0
