Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   9
2     0   0   0   0   0   0   0   0   5
3     0   0   0   0   0   0   0   0   3
4     0   0   0   0   0   0   0   0   2
5     0   0   0   0   0   0   0   0   3
6     0   0   0   0   4   4   0   0   4
7     0   0   0   0   3   4   0   0  12
8     0   0   0   0   6   4   0   0  21
9     0   0   0   0   7   1   0   0  52
10    0   0   0   0   4   2   0   0 172
11    0   0   0   0   7 180  12   0 180
12    0   0  12 180  12 180  31   0   0
13    0   0  24 180  19 180  46   0   0
14    0   0  46 180  23 180 131   0   0
15    0   0  53 180   0 180  56   0   0
16    0   0  75 180   0 152 149   0   0
17    0   0  50 180 180 180 180   0   0
18  180   0  64 180 180 180 180   0   0
19  180   0 103 180  56 180 180   0   0
20  180   0 180 180  37 180 180   0   0
21  180   0 144 180  31 180 180   0   0
22  180   0 180 180 180   0 108   0   0
23  180   0 108 180 108   0 143   0   0
24  180   0 161 180 179   0 180   0   0
25  180   0   0 180  47   0 180   0   0
26  180   0   0 150  92   0 180   0   0
27  180   0   0 177 180   0 180   0   0
28  180   0 180 180 180   0   0   0   0
29  180   0 180 180 180   0   0   0   0
