Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   6
2     0   0   0   0   0   0   0   0   3
3     0   0   0   0   0   0   0   0   5
4     0   0   0   0   0   0   0   0   9
5     0   0   0   0   0   0   0   0   9
6     0   0   0   0   0  14   0   0  14
7     0   0   0   0   0  37   0   0   6
8     0   0   0   0   0  29   0   0  10
9     0   0   0   0   0  49   0   0  15
10    0   0   0   0   0 106   0   0   8
11    0   0   0   0   0  14   0   0  14
12    0   0  21   0  21  21   0   0  18
13    0   0  33   0  22  25   0   0   0
14    0   0  38   0  32  25   0   0   0
15    0   0  35   0  39  27   0   0   0
16    0   0  67   0  80  70   0   0   0
17    0   0  61   0 140 149   0  42   0
18   42   0  42 180 180 180   0  28   0
19   42   0  78 180 180 180   0  29   0
20   42   0  68 180  83 180   0  51   0
21   42   0  92 180  78 180   0  26   0
22   42   0 180 180 106 180   0  54   0
23  180   0 180 180 180 180   0  86   0
24  180   0 180 180 180 180   0 180   0
25  180   0 180 180 180   0   0 180   0
26  180   0  52 180   0   0   0 180   0
27  180   0  59 180   0   0   0 180   0
28  180   0   0 180 180   0   0 180   0
29  180   0   0 180  68   0   0 180   0
