Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  10
2     0   0   0   0   0   0   0   0  23
3     0   0   0   0   0   0   0   0  64
4     0   0   0   0   0   0   0   0  92
5     0   0   0   0   0   0   0   0  81
6     0   0   0   0 172 172   0   0 172
7     0   0   0   0 180 180   0   0 180
8     0   0   0   0 180 180   0   0 180
9     0   0   0   0 163 180   0   0 180
10    0   0   0   0 180 180   0   0 180
11    0   0   0   0 180 180   0   0  43
12    0   0  43   0  43  43   0   0  52
13    0   0  23   0  71  88   0   0 144
14    0   0   9   0 146 146   0   0 180
15    0   0  15   0 180 180   0   0 180
16    0   0   5   0 180   0   0   0   0
17    0   0   1   0 180   0   0   0   0
18    0   0   0   0 180   0   0   0   0
19    0   0   0   0 180   0   0   0   0
20    0   0   0   0 180   0   0   0   0
21    0   0   0   0 131   0   0   0   0
22    0   0   0   0   0   0   0   0   0
23    0   0   0   0   0   0   0   0   0
24    0   0   0   0   0   0   0   0   0
25    0   0   0   0   0   0   0   0   0
26    0   0   0   0   0   0   0   0   0
27    0   0   0   0   0   0   0   0   0
28    0   0   0   0   0   0   0   0   0
29    0   0   0   0   0   0   0   0   0
