Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   8
2     0   0   0   0   0   0   0   0   4
3     0   0   0   0   0   0   0   0   6
4     0   0   0   0   0   0   0   0  10
5     0   0   0   0   0   0   0   0  14
6     0   0   0   0   0  11   0   0  11
7     0   0   0   0   0  21   0   0  23
8     0   0   0   0   0  49   0   0  43
9     0   0   0   0   0 132   0   0  64
10    0   0   0   0   0 180   0   0  76
11    0   0   0   0   0  79   0   0  79
12    0   0 180   0 180 180   0   0 105
13    0   0  66   0 107 180   0   0  81
14    0   0  45   0 139 180   0   0 141
15    0   0  45   0 180 180   0   0   0
16    0   0  76   0 180 180   0   0   0
17    0   0 180   0 180 180   0   0   0
18  180   0 180   0 144 180   0   0   0
19  180   0 180   0 142 180   0   0   0
20  180   0 180   0 106 180   0   0   0
21  180   0 180   0 114 180   0   0   0
22  180   0 180   0 180 180   0   0   0
23  114   0 114 180 180   0   0   0   0
24  114   0   0 180 180   0   0   0   0
25  114   0   0 180 109   0   0   0   0
26  114   0   0 180  88   0   0   0   0
27  114   0   0 180   0   0   0   0   0
28  114   0   0 180 180   0   0   0   0
29  180   0   0 180 180   0   0   0   0
