Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   2
2     0   0   0   0   0   0   0   0   4
3     0   0   0   0   0   0   0   0   5
4     0   0   0   0   0   0   0   0   9
5     0   0   0   0   0   0   0   0  17
6     0  23   0   0  23   0   0   0  23
7     0   4   0   0  38   0   0   0  44
8     0   3   0   0  28   0   0   0  76
9     0   1   0   0  31   0   0   0  90
10    0   1   0   0  53   0   0   0 176
11    0   2   0   0 180   0   0   0 180
12    2   2   0 180 180   0   0   0 180
13    2   4   0 180 180   0   0   0 180
14    2   5   0 177 180   0   0   0  20
15    2   7   0 180 180   0   0   0   0
16    2   8   0 180   0   0   0   0   0
17   13  13   0 180   0   0   0   0   0
18   96  15   0  96   0   0   0   0   0
19   96   0   0 166   0   0   0   0   0
20   96   0   0 180   0   0   0   0   0
21   96   0   0 180   0   0   0   0   0
22   96   0   0  93   0   0   0   0   0
23  168   0   0 168   0   0   0   0   0
24  168   0   0  48   0   0   0   0   0
25  168   0   0  71   0   0   0   0   0
26  168   0   0   0   0   0   0   0   0
27  168   0   0   0   0   0   0   0   0
28  168   0   0   0   0   0   0   0   0
29  168   0   0   0   0   0   0   0   0
