Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   3
2     0   0   0   0   0   0   0   0   8
3     0   0   0   0   0   0   0   0   9
4     0   0   0   0   0   0   0   0  23
5     0   0   0   0   0   0   0   0  63
6     0   0   0   0   0   0   0   0   5
7     0   0   0   0   0   0   0   0   4
8     0   0   0   0   0   0   0   0   7
9     0   0   0   0   0   0   0   0   7
10    0   0   0   0   0   0   0   0  19
11    0   0   0   0   0   0   0   0  44
12    0   0   0   0   0   0   0   0 116
13    0   0   0   0   0   0   0   0 180
14    0   0   0   0   0   0   0   0 180
15    0   0   0   0   0   0   0   0 180
16    0   0   0   0   0   0   0   0 180
17    0   0   0   0   0   0   0   0 180
18    0   0   0   0   0   0   0   0   0
19    0   0   0   0   0   0   0   0   0
20    0   0   0   0   0   0   0   0   0
21    0   0   0   0   0   0   0   0   0
22    0   0   0   0   0   0   0   0   0
23    0   0   0   0   0   0   0   0   0
24    0   0   0   0   0   0   0   0   0
25    0   0   0   0   0   0   0   0   0
26    0   0   0   0   0   0   0   0   0
27    0   0   0   0   0   0   0   0   0
28    0   0   0   0   0   0   0   0   0
29    0   0   0   0   0   0   0   0   0
