Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  17
2     0   0   0   0   0   0   0   0  36
3     0   0   0   0   0   0   0   0  58
4     0   0   0   0   0   0   0   0 127
5     0   0   0   0   0   0   0   0 180
6     0   0   0   0   0 180   0   0 180
7     0   0   0   0   0 180   0   0 180
8     0   0   0   0   0 180   0   0 164
9     0   0   0   0   0 180   0   0 180
10    0   0   0   0   0 180   0   0   0
11    0   0   0   0   0 180   0   0   0
12    0   0   0   0 180 180   0   0   0
13    0   0   0   0 180 180   0   0   0
14    0   0   0   0 180 180   0   0   0
15    0   0   0   0 180 180   0   0   0
16    0   0   0   0 143 180   0   0 180
17    0   0 180   0 180 180   0   0 180
18    0   0 179   0 179 180   0   0 180
19    0   0 163   0 180 111   0   0 180
20    0   0 151   0 102 172   0   0 180
21    0   0 180   0 180   0   0   0 180
22    0   0 180   0 180 180   0   0 180
23  180   0  36   0  36 180   0   0 180
24  180   0  18   0  36 180   0   0 175
25  180   0  41   0   0 180   0   0 180
26  180   0  73   0   0 180   0   0 180
27  180   0 116   0   0 106   0   0 133
28  106   0 133   0 133 133   0   0 180
29  106   0  42   0 155 151   0   0 180
