Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  11
2     0   0   0   0   0   0   0   0  21
3     0   0   0   0   0   0   0   0  50
4     0   0   0   0   0   0   0   0 114
5     0   0   0   0   0   0   0   0 137
6     0   0   0   0 180   0   0   0 180
7     0   0   0   0 180   0   0   0 180
8     0   0   0   0 180   0   0   0 180
9     0   0   0   0 180   0   0   0 180
10    0   0   0   0 180   0   0   0 130
11    0   0   0   0 180 180 147   0 180
12    0   0   0   0 147 180 180   0 180
13    0   0   0   0  21 180 180   0 180
14    0   0   0   0  19 180 180   0 180
15    0   0   0   0  24 180 180   0 180
16    0   0   0   0 180 180 180   0 180
17    0   0 180 180 180 180 180   0   0
18    0   0  73 180 180 131 180   0   0
19    0   0  63 180 180 180 180   0   0
20    0   0 117 180 152 170 146   0   0
21    0   0 180 180   0 180 104   0   0
22    0   0 180 162  87 162 180   0   0
23  180   0  87 180 150 180 180   0   0
24  180   0 103 180 175 180 180   0   0
25  180   0 180 180 180 180 180   0   0
26  180   0 180 180 121   0 180   0   0
27  180   0 180 180 180   0 180   0   0
28  180   0 180 180 180   0 180   0   0
29  180   0 180 180 180   0  77   0   0
