Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   8
2     0   0   0   0   0   0   0   0  18
3     0   0   0   0   0   0   0   0  38
4     0   0   0   0   0   0   0   0  59
5     0   0   0   0   0   0   0   0  34
6     0   0   0   0  23   0   0   0  23
7     0   0   0   0   5   0   0   0  27
8     0   0   0   0   5   0   0   0  14
9     0   0   0   0   3   0   0   0  18
10    0   0   0   0   3   0   0   0  34
11    0   0   0   0  69   0   0   0  69
12    0   0   0  75  75   0   0   0  94
13    0   0   0  36  90   0   0   0  21
14    0   0   0  26  98   0   0   0   0
15    0   0   0  47 166   0   0   0   0
16    0   0   0  99 100   0   0   0   0
17    0   0   0 124 129   0   0   0   0
18   87   0   0  87 174   0   0   0   0
19   87   0   0 114 180   0   0   0   0
20   87   0   0 180   0   0   0   0   0
21   87   0   0 180   0   0   0   0   0
22   87   0   0 180   0   0   0   0   0
23  180   0   0 180   0   0   0   0   0
24  180   0   0 180   0   0   0   0   0
25  180   0   0 180   0   0   0   0   0
26  180   0   0   0   0   0   0   0   0
27  180   0   0   0   0   0   0   0   0
28  180   0   0   0   0   0   0   0   0
29  180   0   0   0   0   0   0   0   0
