Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  14
2     0   0   0   0   0   0   0   0  31
3     0   0   0   0   0   0   0   0  74
4     0   0   0   0   0   0   0   0  97
5     0   0   0   0   0   0   0   0 180
6     0   0   0   0   0 180   0   0 180
7     0   0   0   0   0 180   0   0 180
8     0   0   0   0   0 180   0   0 180
9     0   0   0   0   0 158   0   0 180
10    0   0   0   0   0 180   0   0 180
11    0   0   0   0   0 180   0 180 180
12    0   0   0 180   0 180   0 138 180
13    0   0   0 180   0 180   0 180 180
14    0   0   0 180   0 180   0  71 180
15    0   0   0 180   0 168   0 136 180
16    0   0   0 180   0 180   0 180 180
17    0   0   0 180 180 180   0 180   0
18  180   0   0 180 180   0   0 180   0
19  180   0   0 180 180   0   0 180   0
20  180   0   0 180 180   0   0 180   0
21  180   0   0 103 180   0   0 180   0
22  180   0   0 180 180   0 180 180   0
23  180   0 180 180 180   0 180   0   0
24  180   0 157 180 180   0 180   0   0
25  180   0 180 180 180   0 180   0   0
26  180   0 180 180 180   0 180   0   0
27  180   0 180   0 180   0 156   0   0
28  180   0 156   0 180   0 180   0   0
29  180   0 180   0 161   0 180   0   0
