Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   5
2     0   0   0   0   0   0   0   0   8
3     0   0   0   0   0   0   0   0   3
4     0   0   0   0   0   0   0   0   7
5     0   0   0   0   0   0   0   0  13
6     0   0   0   0   0  17   0   0  17
7     0   0   0   0   0  39   0   0  22
8     0   0   0   0   0  71   0   0  26
9     0   0   0   0   0  82   0   0  20
10    0   0   0   0   0  99   0   0  21
11    0   0   0   0   0  44   0   0  44
12    0   0  77   0  77  77   0   0  27
13    0   0  18   0 136 180   0   0   0
14    0   0  34   0 136 180   0   0   0
15    0   0  55   0 121 180   0   0   0
16    0   0 110   0  38 180   0   0   0
17    0   0 180   0  65 180   0   0   0
18  180   0 180  72  72 180   0   0   0
19  180   0 180 180 121 180   0   0   0
20  180   0 117 180 180 124   0   0   0
21  180   0 180 180  82 180   0   0   0
22  180   0 180 180 112 180   0   0   0
23  112   0 112 180 180 180   0   0   0
24  180   0 164 180 180 180   0   0   0
25  180   0 180 180 180   0   0   0   0
26  180   0 180 180   0   0   0   0   0
27  180   0 155 180   0   0   0   0   0
28  180   0   0 180 180   0   0   0   0
29  180   0   0 180 180   0   0   0   0
