Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   7
2     0   0   0   0   0   0   0   0  11
3     0   0   0   0   0   0   0   0  23
4     0   0   0   0   0   0   0   0  44
5     0   0   0   0   0   0   0   0  55
6     0   0   0   0   0  90   0   0  90
7     0   0   0   0   0  60   0   0  43
8     0   0   0   0   0  83   0   0  50
9     0   0   0   0   0 180   0   0  68
10    0   0   0   0   0 180   0   0 121
11    0   0   0   0   0 127   0   0 127
12    0   0 137   0 137 137   0   0 161
13    0   0 180   0 180 180   0   0 180
14    0   0 180   0 180 180   0   0 180
15    0   0 180   0 180 180   0   0 140
16    0   0 180   0 180 158   0   0 158
17    0   0  13   0  13  13   0   0  47
18   16   0  16  20  20  13   0   0   0
19   16   0  26  38  34  27   0   0   0
20   16   0  45  94  29  27   0   0   0
21   16   0  88 179  32  19   0   0   0
22   16   0 135  47  52   0   0   0   0
23  100   0 100 110 180   0   0   0 180
24  180   0  63 180   0   0   0   0 180
25  180   0   0 180   0   0   0   0 105
26  180   0   0 180   0   0   0   0 177
27  180   0   0 180   0   0   0   0 116
28  180   0   0 180 180   0   0   0 180
29  180   0   0 180 180 180   0   0 180
