Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   6
2     0   0   0   0   0   0   0   0  10
3     0   0   0   0   0   0   0   0  18
4     0   0   0   0   0   0   0   0  63
5     0   0   0   0   0   0   0   0 103
6     0 180   0   0   0   0   0   0 180
7     0 180   0   0   0   0   0   0 180
8     0 180   0   0   0   0   0   0 180
9     0 180   0   0   0   0   0   0 180
10    0 180   0   0   0   0   0   0 180
11    0 180   0   0   0   0 180   0 180
12  180 180   0   0   0   0 180   0 180
13  180 180   0   0   0   0 180   0  81
14  180 180   0   0   0   0 180   0 180
15  180 180   0   0   0   0 166   0 180
16  180 180   0   0   0   0  14   0  14
17  180 180  23   0   0   0  23   0  23
18  180 180  56   0   0   0  50   0   0
19  180 180 145   0   0   0 142   0   0
20  180 180 180   0   0   0  91   0   0
21  180   0 180   0   0   0  74   0   0
22  180   0 109   0 130 130 130   0   0
23  130   0 130   0 180 119 180   0   0
24  130   0 175   0 175  53 180   0   0
25  130   0 112   0 180  53  57   0   0
26  130   0 180   0 180  54 162   0   0
27  130   0 151   0  56 180 180   0 117
28  180   0 117   0 117 117 180   0 180
29  180   0   0   0 124 180 174   0 180
