Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  15
2     0   0   0   0   0   0   0   0  39
3     0   0   0   0   0   0   0   0 110
4     0   0   0   0   0   0   0   0  61
5     0   0   0   0   0   0   0   0 113
6     0   0   0   0   0 180   0   0 180
7     0   0   0   0   0 180   0   0 180
8     0   0   0   0   0 123   0   0 180
9     0   0   0   0   0 180   0   0 180
10    0   0   0   0   0 118   0   0 142
11    0   0   0   0   0 108   0   0 119
12    0   0   0  51   0  51   0   0 180
13    0   0   0  26   0  63   0   0 180
14    0   0   0  57   0  50   0   0 180
15    0   0   0  99   0  98   0   0 180
16    0   0   0 108   0 152   0   0 180
17    0   0   0 153   0 153   0   0 180
18  180   0   0 180   0 180   0   0 180
19  180   0   0  85   0 106   0   0 180
20  180   0   0 129   0   0   0   0   0
21  180   0   0 180   0   0   0   0   0
22  180   0   0 180   0   0   0   0   0
23  180   0   0 180   0   0   0   0   0
24  180   0   0 180   0   0   0   0   0
25  180   0   0 180   0   0   0   0   0
26  180   0   0 180   0   0   0   0   0
27  180   0   0   0   0   0   0   0   0
28  180   0   0   0   0   0   0   0   0
29  180   0   0   0   0   0   0   0   0
