Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   3
2     0   0   0   0   0   0   0   0   6
3     0   0   0   0   0   0   0   0  11
4     0   0   0   0   0   0   0   0   8
5     0   0   0   0   0   0   0   0  13
6     0   0   0   0   0  20   0   0  20
7     0   0   0   0   0  37   0   0  14
8     0   0   0   0   0 120   0   0  25
9     0   0   0   0   0 180   0   0  50
10    0   0   0   0   0 180   0   0 101
11    0   0   0   0   0 180   0   0 179
12    0   0 180   0 180 180   0   0 152
13    0   0 180   0 180  86   0   0 180
14    0   0  87   0 180 180   0   0  50
15    0   0 147   0 180 180   0   0  47
16    0   0 116   0 180 146   0   0  99
17    0   0 180   0 180 180   0   0   0
18  180   0 180   0 150 180   0   0   0
19  180   0 180   0  97 180   0   0   0
20  180   0 146   0  72 180   0   0   0
21  180   0 101   0 117   0   0   0   0
22  180   0 178   0 180   0   0   0   0
23   69   0  69 180 180   0   0   0   0
24   69   0   0 180  81   0   0   0   0
25   69   0   0 180 146   0   0   0   0
26   69   0   0 180 180   0   0   0   0
27   69   0   0  75   0   0   0   0   0
28   69   0   0 145 180   0   0 180   0
29  180   0   0 180 180   0   0 180   0
