Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   4
2     0   0   0   0   0   0   0   0   5
3     0   0   0   0   0   0   0   0   7
4     0   0   0   0   0   0   0   0   8
5     0   0   0   0   0   0   0   0   3
6     0   0   0   0   0   1   0   0   1
7     0   0   0   0   0   3   0   0   1
8     0   0   0   0   0   5   0   0   1
9     0   0   0   0   0  11   0   0   1
10    0   0   0   0   0  23   0   0   2
11    0   0   0   0   0   3   0   0   3
12    0   0   6   0   0   6   0   0   5
13    0   0   8   0   0   6   0   0   4
14    0   0  10   0   0   8   0   0   8
15    0   0   8   0   0  21   0   0  18
16    0   0   5   0   0  50   0   0   5
17    0   0 122   0 122 122   0   0   0
18   65   0  65   0 111 180   0   0   0
19   65   0  93   0 161 180   0   0   0
20   65   0  92   0 180 180   0   0   0
21   65   0  77   0 180 180   0   0   0
22   65   0 180   0 180 180   0   0   0
23   65   0 180 180 180 180   0   0   0
24   65   0  46 180 180   0   0   0   0
25   65   0  76 180 180   0   0   0   0
26   65   0  82  32 122   0   0   0   0
27   65   0 105 101 179   0   0   0   0
28   16   0  16 170 180   0   0   0   0
29  180   0  22 180   0   0   0   0   0
