Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  13
2     0   0   0   0   0   0   0   0  24
3     0   0   0   0   0   0   0   0  35
4     0   0   0   0   0   0   0   0 103
5     0   0   0   0   0   0   0   0 166
6     0   0   0   0   0 180 180   0 180
7     0   0   0   0   0 180 180   0 180
8     0   0   0   0   0 180 180   0 180
9     0   0   0   0   0 109 180   0 180
10    0   0   0   0   0 153 180   0 180
11    0   0   0   0   0 180 180   0 180
12    0   0   0 180 180 180 180   0 180
13    0   0   0 180 180 180 180   0 180
14    0   0   0 180 180 180 180   0 180
15    0   0   0 180 180 176 180   0 180
16    0   0   0 180 180 180 180   0 180
17    0   0   0 180 172 180 123   0 180
18  180   0 123 180 123 180 112   0   0
19  180   0 180 180  32   0 180   0   0
20  180   0  70 180  52   0 180   0   0
21  180   0  27 180  87   0   0   0   0
22  180   0  51 180 129   0 119   0   0
23  180   0 119 180 137   0 180   0   0
24  137   0 137 180 180   0 180   0   0
25  137   0 180 180  82   0 180   0   0
26  137   0 180 180 171   0 105   0   0
27  137   0 180 180   0   0 131   0   0
28  175   0 180 175 180   0 180   0   0
29  180   0 180 180 138   0 180   0   0
