Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   2
2     0   0   0   0   0   0   0   0   2
3     0   0   0   0   0   0   0   0   1
4     0   0   0   0   0   0   0   0   2
5     0   0   0   0   0   0   0   0   4
6     0   0   0   0   5   0   0   0   5
7     0   0   0   0   6   0   0   0   4
8     0   0   0   0  11   0   0   0   5
9     0   0   0   0  22   0   0   0   8
10    0   0   0   0  37   0   0   0  12
11    0   0   0   0  85   0   0   0   0
12    0   0   0  92  92   0   0   0   0
13    0   0   0 147 125   0   0   0   0
14    0   0   0 110 180   0   0   0   0
15    0   0   0 170 180   0   0   0   0
16    0   0   0 180 180   0   0   0   0
17    0   0   0  54  54   0   0   0   0
18   60   0   0  60   0   0   0   0   0
19   60   0   0 102   0   0   0   0   0
20   60   0   0 170   0   0   0   0   0
21   60   0   0 180   0   0   0   0   0
22   60   0   0 180   0 180   0   0   0
23  180   0   0 180   0 125   0   0   0
24  180   0   0 180   0 180   0   0   0
25  180   0   0 158   0 180   0   0   0
26  180   0   0 180   0 180   0   0   0
27  180   0   0   0   0 180   0   0   0
28  180   0   0   0   0 180   0   0   0
29  180   0   0   0   0 180   0   0   0
