Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   4
2     0   0   0   0   0   0   0   0   9
3     0   0   0   0   0   0   0   0  17
4     0   0   0   0   0   0   0   0  40
5     0   0   0   0   0   0   0   0  36
6     0   0   0   0  70   0   0   0  70
7     0   0   0   0 129   0   0   0  97
8     0   0   0   0 180   0   0   0  82
9     0   0   0   0 180   0   0   0  62
10    0   0   0   0 180   0   0   0  33
11    0   0   0   0  49   0   0   0  49
12    0   0   0  28  28   0   0   0  92
13    0   0   0  54  47   0   0   0   0
14    0   0   0  74  38   0   0   0   0
15    0   0   0  69  55   0   0   0   0
16    0   0   0  94  35   0   0   0   0
17    0   0   0  12  12   0   0   0   0
18    6   0   0   6  14   0   0   0   0
19    6   0   0   9  25   0   0   0   0
20    6   0   0  11  50   0   0   0   0
21    6   0   0  15  55   0   0   0   0
22    6   0   0  48  48   0   0   0   0
23   50   0   0  50  44   0   0   0   0
24   50   0   0  73   0   0   0   0   0
25   50   0   0  63   0   0   0   0   0
26   50   0   0 117   0   0   0   0   0
27   50   0   0   0   0   0   0   0   0
28   50   0   0   0   0   0   0   0   0
29   50   0   0   0   0   0   0   0   0
