Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   8
2     0   0   0   0   0   0   0   0   3
3     0   0   0   0   0   0   0   0   5
4     0   0   0   0   0   0   0   0   4
5     0   0   0   0   0   0   0   0   7
6     0   0   0   0   0   0   0   0  12
7     0   0   0   0   0   0   0   0  19
8     0   0   0   0   0   0   0   0  30
9     0   0   0   0   0   0   0   0  32
10    0   0   0   0   0   0   0   0  56
11    0   0   0   0   0  81   0   0  81
12    0   0   0   0   0 154   0   0 108
13    0   0   0   0   0 177   0   0   0
14    0   0   0   0   0 180   0   0   0
15    0   0   0   0   0 180   0   0   0
16    0   0   0   0   0 180   0   0   0
17    0   0 180   0 180 180   0   0   0
18    0   0  62   0 172 143   0   0   0
19    0   0 120   0 161 180   0   0   0
20    0   0 180   0 180 180   0   0   0
21    0   0  73   0 180  97   0   0   0
22    0   0 180   0 180 180   0   0   0
23  180   0 180 180 180 180   0   0   0
24  180   0 118 180 180 180   0   0   0
25  180   0 150 180 180 180   0   0   0
26  180   0 180 180 180   0   0   0   0
27  180   0 180 180   0   0   0   0   0
28  180   0   0 180 180   0   0   0   0
29  180   0   0 180 180   0   0   0   0
