Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   6
2     0   0   0   0   0   0   0   0  12
3     0   0   0   0   0   0   0   0  28
4     0   0   0   0   0   0   0   0  27
5     0   0   0   0   0   0   0   0  56
6     0   0   0   0   0 121   0   0 121
7     0   0   0   0   0  81   0   0 180
8     0   0   0   0   0  64   0   0 180
9     0   0   0   0   0  70   0   0 180
10    0   0   0   0   0 143   0   0 140
11    0   0   0   0   0 180   0   0 180
12    0   0   0 174   0 174   0   0   0
13    0   0   0 180   0 137   0   0   0
14    0   0   0 180   0 168   0   0   0
15    0   0   0 180   0 180   0   0   0
16    0   0   0 125   0 165   0   0   0
17    0   0   0 162   0 180   0   0   0
18  180   0   0 180   0 180   0   0   0
19  180   0   0 180   0 180   0   0   0
20  180   0   0 162   0   0   0   0   0
21  180   0   0 169   0   0   0   0   0
22  180   0   0 180   0 180   0   0   0
23  180   0   0 180   0  37   0   0   0
24  180   0   0 180   0  68   0   0   0
25  180   0   0 180   0  11   0   0   0
26  180   0   0 166   0  13   0   0   0
27  180   0   0 180   0 180   0   0   0
28  180   0   0 180   0 180   0   0   0
29  180   0   0 180   0 112   0   0   0
