Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   5
2     0   0   0   0   0   0   0   0   5
3     0   0   0   0   0   0   0   0   4
4     0   0   0   0   0   0   0   0   7
5     0   0   0   0   0   0   0   0  10
6     0   0   0   0   0  16   0   0  16
7     0   0   0   0   0  34   0   0  30
8     0   0   0   0   0  75   0   0  31
9     0   0   0   0   0 180   0   0  10
10    0   0   0   0   0 111   0   0  13
11    0   0   0   0   0  19   0   0  19
12    0   0  39   0  39  39   0   0   0
13    0   0  54   0  72  48   0   0   0
14    0   0  93   0  80 156   0   0   0
15    0   0 126   0 118 180   0   0   0
16    0   0 180   0  25 166   0   0   0
17    0   0 180   0  33 180   0   0   0
18  180   0 180  70  70 180   0   0   0
19  180   0 180 116  81 180   0   0   0
20  180   0 180 180 108 180   0   0   0
21  180   0 180 180 126 180   0   0   0
22  180   0 180 180 180 180   0   0   0
23  180   0 180 180 180 180   0   0   0
24  180   0 180 180 180   0   0   0   0
25  180   0 113 180 180   0   0   0   0
26  180   0 154 180  39   0   0   0   0
27  180   0 129 180   0   0   0   0   0
28  180   0   0 180   0   0   0   0   0
29  180   0   0   0   0   0   0   0   0
