Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   5
2     0   0   0   0   0   0   0   0   6
3     0   0   0   0   0   0   0   0   7
4     0   0   0   0   0   0   0   0  13
5     0   0   0   0   0   0   0   0   5
6     0   0   0   0   9   0   0   0   9
7     0   0   0   0  14   0   0   0  20
8     0   0   0   0  11   0   0   0  30
9     0   0   0   0  20   0   0   0  64
10    0   0   0   0  30   0   0   0  81
11    0   0   0   0  85   0   0   0  85
12    0   0   0  89  89   0   0   0 112
13    0   0   0 120 155   0   0   0 180
14    0   0   0 144 180   0   0   0 180
15    0   0   0  20 180   0   0   0  92
16    0   0   0  41 180   0   0   0   0
17    0   0   0 180 180   0   0   0   0
18  148   0   0 148 180   0   0   0   0
19  148   0   0 180 165   0   0   0   0
20  148   0   0 180 156   0   0   0   0
21  148   0   0 180  83   0   0   0   0
22  148   0   0 110 110   0   0   0   0
23   97   0   0  97   0   0   0   0   0
24   97   0   0 103   0   0   0   0   0
25   97   0   0 173   0   0   0   0   0
26   97   0   0  27   0   0   0   0   0
27   97   0   0   0   0   0   0   0   0
28   97   0   0   0   0   0   0   0   0
29   97   0   0   0   0   0   0   0   0
