Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   9
2     0   0   0   0   0   0   0   0  26
3     0   0   0   0   0   0   0   0  26
4     0   0   0   0   0   0   0   0  61
5     0   0   0   0   0   0   0   0  55
6     0   0   0   0  39   0   0   0  39
7     0   0   0   0  74   0   0   0  37
8     0   0   0   0 123   0   0   0 105
9     0   0   0   0 180   0   0   0 180
10    0   0   0   0 180   0   0   0 180
11    0   0   0   0 180   0   0   0 180
12    0   0 180   0 180   0   0   0 180
13    0   0 180   0 166   0   0   0 180
14    0   0 178   0 180   0   0   0 180
15    0   0 180   0 180   0   0   0 151
16    0   0  40   0 180   0   0   0   0
17    0   0  35   0  42  42   0   0   0
18   42   0  42   0   0  40   0   0   0
19   42   0  61   0   0  64   0   0   0
20   42   0  89   0   0 115   0   0   0
21   42   0 180   0   0 180   0   0   0
22   42   0 131   0 180 180   0   0   0
23  180   0 180   0 180 180   0   0   0
24  180   0 179   0  95 180   0   0   0
25  180   0 141   0 150  59   0   0   0
26  180   0 180   0 180  42   0   0   0
27  180   0 180   0 180  44   0   0  78
28  180   0  78   0  78  78   0   0 180
29  180   0 120   0  36 168   0   0  38
