Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   8
2     0   0   0   0   0   0   0   0  11
3     0   0   0   0   0   0   0   0  21
4     0   0   0   0   0   0   0   0  20
5     0   0   0   0   0   0   0   0  27
6     0   0   0   0  51   0   0   0  51
7     0   0   0   0  84   0   0   0  69
8     0   0   0   0 135   0   0   0 126
9     0   0   0   0 180   0   0   0 120
10    0   0   0   0 180   0   0   0 180
11    0   0   0   0 180   0   0   0 180
12    0   0   0  27  27   0   0   0 180
13    0   0   0  18  27   0   0   0  22
14    0   0   0  24  45   0   0   0   0
15    0   0   0  37   0   0   0   0   0
16    0   0   0  56   0   0   0   0   0
17    0   0   0  40  15   0   0   0   0
18   15   0   0  15  22   0   0   0   0
19   15   0   0  12  19   0   0   0   0
20   15   0   0   6  28   0   0   0   0
21   15   0   0   9  21   0   0   0   0
22   15   0   0   7  11   0   0   0   0
23   11   0   0  11  21   0   0   0   0
24   11   0   0   2  43   0   0   0   0
25   11   0   0   4  61   0   0   0   0
26   11   0   0   0 106   0   0   0   0
27   11   0   0   0 147   0   0   0   0
28   11   0   0  98  98   0   0   0   0
29   11   0   0  99 125   0   0   0   0
