Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   4
2     0   0   0   0   0   0   0   0   7
3     0   0   0   0   0   0   0   0   9
4     0   0   0   0   0   0   0   0  13
5     0   0   0   0   0   0   0   0  43
6     0   0   0   0   0 119   0   0 119
7     0   0   0   0   0 125   0   0 113
8     0   0   0   0   0 146   0   0 180
9     0   0   0   0   0 166   0   0  41
10    0   0   0   0   0 180   0   0  93
11    0   0   0   0   0 106   0   0 180
12    0   0 180   0 180 180   0   0 180
13    0   0 180   0 177 180   0   0 180
14    0   0 180   0 180 180   0   0   0
15    0   0 180   0  48 163   0   0   0
16    0   0 180   0 110 180   0   0 180
17    0   0 180   0 180  94  94   0 180
18   94   0  56   0  56 180  70   0 180
19   94   0  82   0  46 180  99   0 180
20   94   0 157   0  90   0 153   0 180
21   94   0  71   0  51   0  73   0 115
22   94   0 134   0  59 171 171   0 163
23  171 118  77   0  77 180 118   0 180
24  171 180 121   0 137 180  65   0 111
25  171 180   0   0 139 180 112   0 180
26  171 180   0   0   0 180 180   0 180
27  171 135   0   0   0 180 180   0 180
28  171 180 180   0   0 180 180   0 180
29  180 180 180   0   0 180 180   0 180
