Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   3
2     0   0   0   0   0   0   0   0   4
3     0   0   0   0   0   0   0   0   8
4     0   0   0   0   0   0   0   0  13
5     0   0   0   0   0   0   0   0  16
6     0   0   0   0   0  25   0   0  25
7     0   0   0   0   0  39   0   0  34
8     0   0   0   0   0  55   0   0  71
9     0   0   0   0   0  40   0   0 110
10    0   0   0   0   0  99   0   0  55
11    0   0   0   0   0  46   0   0  46
12    0   0 153   0 153 153   0   0  66
13    0   0 180   0 180 180   0   0   0
14    0   0 180   0 148 180   0   0   0
15    0   0 180   0 123 180   0   0   0
16    0   0 180   0 127 180   0   0   0
17    0   0 180   0 180 180   0   0   0
18  180   0 180 180 180 180   0   0   0
19  180   0 123 180  56 180   0   0   0
20  180   0 151 180  63   0   0   0   0
21  180   0  65 180  91   0   0   0   0
22  180   0 104 180  90   0   0   0   0
23  103   0 103  43  76   0   0   0   0
24   76   0   0  76 110   0   0   0   0
25   76   0   0 134 112   0   0   0   0
26   76   0   0 180 107   0   0   0   0
27   76   0   0 180   0   0   0   0   0
28   76   0   0 126 180   0   0   0   0
29  180   0   0 180 180   0   0   0   0
