Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   4
2     0   0   0   0   0   0   0   0   7
3     0   0   0   0   0   0   0   0  12
4     0   0   0   0   0   0   0   0  19
5     0   0   0   0   0   0   0   0  14
6     0   0   0   0   0   5   0   0   5
7     0   0   0   0   0  13   0   0   4
8     0   0   0   0   0   5   0   0   3
9     0   0   0   0   0  12   0   0   2
10    0   0   0   0   0  20   0   0   2
11    0   0   0   0   0   2   0   0   2
12    0   0   7   0   0   7   0   0   2
13    0   0  12   0   0  17   0   0   0
14    0   0  18   0   0  42   0   0   0
15    0   0  42   0   0 118   0   0   0
16    0   0  58   0   0 180   0   0   0
17    0   0 180   0 180 180   0   0   0
18  180   0 180   0 180 180   0   0   0
19  180   0 128   0 180 180   0   0   0
20  180   0  83   0  94 180   0   0   0
21  180   0  85   0 133 180   0   0   0
22  180   0 180   0 180 180 146   0   0
23  180   0   0 146 146 180 180   0   0
24  180   0   0 180 133 180 180   0   0
25  180   0   0 180 180   0 180   0   0
26  180   0   0 180 180   0 180   0   0
27  180   0   0 180 180   0 180   0   0
28  180   0   0 180 180 180 180   0   0
29  104   0   0 104 180 180 180   0   0
