Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   8
2     0   0   0   0   0   0   0   0   3
3     0   0   0   0   0   0   0   0   4
4     0   0   0   0   0   0   0   0   7
5     0   0   0   0   0   0   0   0   2
6     0   0   0   0   0   3   0   0   3
7     0   0   0   0   0  10   0   0   1
8     0   0   0   0   0  31   0   0   1
9     0   0   0   0   0  74   0   0   2
10    0   0   0   0   0 173   0   0   4
11    0   0   0   0   0   7   8   0   7
12    0   0   8   0   0   8  10   0   0
13    0   0   5   0   0  13  10   0   0
14    0   0   7   0   0  22  16   0   0
15    0   0  11   0   0   4  16   0   0
16    0   0  20   0   0   6  12   0   0
17    0   0  12   0  12  21  21   0   0
18    8   0   8   0  18  27  17   0   0
19    8   0   2   0  15  78  21   0   0
20    8   0   1   0  16 180  35   0   0
21    8   0   0   0  28 180  12   0   0
22    8   0 180   0  31  19  19   0   0
23    8   0 106   0  22   0   4   0   0
24    8   0 161   0  26   0   8   0   0
25    8   0 180   0  19   0  13   0   0
26    8   0 180   0  29   0  23   0   0
27    8   0 131   0  51  40  40   0   0
28  180   0 180   0  85  97  54   0   0
29  180   0 180   0 145 167   0   0   0
