Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  16
2     0   0   0   0   0   0   0   0  29
3     0   0   0   0   0   0   0   0  93
4     0   0   0   0   0   0   0   0 180
5     0   0   0   0   0   0   0   0 180
6     0   0   0   0   0 180   0   0 180
7     0   0   0   0   0  72   0   0 180
8     0   0   0   0   0 112   0   0 129
9     0   0   0   0   0 128   0   0 180
10    0   0   0   0   0 112   0   0 180
11    0   0   0   0   0 180   0   0 176
12    0   0   0   0 176 176   0   0 128
13    0   0   0   0 180 180   0   0 180
14    0   0   0   0 180 180   0   0 104
15    0   0   0   0 153 180   0   0 180
16    0   0   0   0 180 180   0   0 180
17    0   0 180   0 180 180   0   0 180
18    0   0  47   0  47   0   0   0 180
19    0   0  37   0  45   0   0   0 180
20    0   0  63   0  44   0   0   0 180
21    0   0 115   0  37   0   0   0 180
22    0   0 180   0 180   0   0   0 180
23  180   0 180   0 180   0   0   0 180
24  180   0 156   0 180   0   0   0   0
25  180   0 130   0 180   0   0   0   0
26  180   0 174   0   0   0   0   0   0
27  180   0 146   0 180   0   0   0   0
28  180   0 180   0 180   0   0   0   0
29  180   0 180   0 180   0   0   0   0
