Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  12
2     0   0   0   0   0   0   0   0  15
3     0   0   0   0   0   0   0   0  13
4     0   0   0   0   0   0   0   0  43
5     0   0   0   0   0   0   0   0  92
6     0   0   0  19   0  19   0   0  19
7     0   0   0  29   0  27   0   0  44
8     0   0   0  47   0  28   0   0 105
9     0   0   0 133   0  49   0   0  78
10    0   0   0 180   0  72   0   0 180
11    0   0   0 180   0 180 180   0 180
12  180   0 180 180 180 180 180   0 180
13  180   0 180 180 168 180 180   0 180
14  180   0 180 180  69 180  98   0 180
15  180   0 180 180 129 180 171   0 180
16  180   0 180 180 148 180 180   0 161
17  180 180 161 180  58  58 180   0 180
18   58 180  56 180  56  57 180   0 180
19   58 180  92 180  41  64 180   0 180
20   58 180 142 180  67 101 180   0 180
21   58 180 180 180  69 180 180   0 180
22  180 160 114 180 166 166 166   0 126
23  166 180 180 180 180 180   0   0   0
24  166 131 180 180 180 180   0   0   0
25  166 180 180 180 180 180   0   0   0
26  166 180 180 180   0 180 180   0   0
27  180 180 180 180 180 180 180   0   0
28  180 180 180   0 180 180  66   0   0
29  180   0   0   0 178 180 147   0   0
