Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   7
2     0   0   0   0   0   0   0   0  13
3     0   0   0   0   0   0   0   0  23
4     0   0   0   0   0   0   0   0  40
5     0   0   0   0   0   0   0   0  84
6     0   0   0   0   0   0   0   0  88
7     0   0   0   0   0   0   0   0  78
8     0   0   0   0   0   0   0   0 121
9     0   0   0   0   0   0   0   0 116
10    0   0   0   0   0   0   0   0 176
11    0   0   0   0   0   0   0   0 180
12    0   0   0   0   0   0   0   0 152
13    0   0   0   0   0   0   0   0 124
14    0   0   0   0   0   0   0   0 130
15    0   0   0   0   0   0   0   0 120
16    0   0   0   0   0   0   0   0   0
17    0   0   0   0   0   0   0   0   0
18    0   0   0   0   0   0   0   0   0
19    0   0   0   0   0   0   0   0   0
20    0   0   0   0   0   0   0   0   0
21    0   0   0   0   0   0   0   0   0
22    0   0   0   0   0   0   0   0   0
23    0   0   0   0   0   0   0   0   0
24    0   0   0   0   0   0   0   0   0
25    0   0   0   0   0   0   0   0   0
26    0   0   0   0   0   0   0   0   0
27    0   0   0   0   0   0   0   0   0
28    0   0   0   0   0   0   0   0   0
29    0   0   0   0   0   0   0   0   0
