Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  12
2     0   0   0   0   0   0   0   0  24
3     0   0   0   0   0   0   0   0  35
4     0   0   0   0   0   0   0   0  65
5     0   0   0   0   0   0   0   0 157
6     0   0   0   0   0 180   0   0 180
7     0   0   0   0   0 180   0   0 180
8     0   0   0   0   0 180   0   0 180
9     0   0   0   0   0 180   0   0 180
10    0   0   0   0   0  58   0   0 180
11    0   0   0   0   0  96 180   0  85
12    0   0  85   0  85  85 103   0  59
13    0   0 103   0 180 116 142   0 119
14    0   0  91   0 167  79 180   0  35
15    0   0  74   0 180  63 180   0  89
16    0   0 111   0 180 127 180   0 180
17    0   0 178   0 180 180 180   0 180
18  180   0 180   0 180   0 180   0 180
19  180   0 180   0 180   0  82   0 180
20  180   0 167   0 125   0 112   0 180
21  180   0 180   0 180   0 135   0   0
22  180 137 180   0 107   0 137   0   0
23  107 146 107   0 113   0 180   0   0
24  107 180   0   0   0   0 180   0   0
25  107 180   0   0   0   0 180   0   0
26  107 180   0   0   0   0   0   0   0
27  107 180   0   0   0   0   0   0   0
28  180 180   0   0   0   0   0   0   0
29  180 180   0   0   0   0   0   0   0
