Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   9
2     0   0   0   0   0   0   0   0  22
3     0   0   0   0   0   0   0   0  27
4     0   0   0   0   0   0   0   0  57
5     0   0   0   0   0   0   0   0 128
6     0   0   0   0   0 180 180   0 180
7     0   0   0   0   0 180 135   0 180
8     0   0   0   0   0 180 180   0 180
9     0   0   0   0   0 104 180   0 180
10    0   0   0   0   0 161 180   0 180
11    0   0   0   0   0 180 180   0 180
12    0   0 180   0 180 180 180   0 180
13    0   0 180   0 180 180  94   0 180
14    0   0 180   0  96 180 180   0 180
15    0   0 180   0 115 180 180   0 176
16    0   0 180   0 142 180 180   0   0
17    0   0 180   0 180 180 180   0   0
18  180   0 180  11  11 180 180   0   0
19  180   0 180   7   1 180 180   0   0
20  180   0 180   6   2 180 180   0   0
21  180   0 180   4   4 180   0   0   0
22  180   0 112   2 180 180 180   0 127
23  180   0 127 157 127 127 180   0 180
24  132   0 180 132 139 180 180   0 180
25  132   0 180  88 180 180 180   0 180
26  132   0 180  20   0 180 180   0 180
27  132   0 180  16 180 180 180   0 180
28  180   0 180   0 180  88  88   0  88
29  180   0   0   0 125 149 180   0 180
