Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   6
2     0   0   0   0   0   0   0   0   7
3     0   0   0   0   0   0   0   0  19
4     0   0   0   0   0   0   0   0  49
5     0   0   0   0   0   0   0   0 105
6     0   0   0   0   0 180   0   0 180
7     0   0   0   0   0 180   0   0 180
8     0   0   0   0   0  62   0   0 180
9     0   0   0   0   0  91   0   0 180
10    0   0   0   0   0 150   0   0 180
11    0   0   0   0   0 180   0   0 180
12    0   0   0 180   0 180   0   0   0
13    0   0   0 180   0 180   0   0   0
14    0   0   0 177   0 180   0   0   0
15    0   0   0 180   0  59   0   0   0
16    0   0   0 180   0  74   0   0   0
17    0   0   0  54   0  54   0   0   0
18   95   0   0  95   0 107   0   0   0
19   95   0   0  81   0 180   0   0   0
20   95   0   0 180   0 180   0   0   0
21   95   0   0 180   0   0   0   0   0
22   95   0   0 180   0   0   0   0   0
23  180   0   0 180   0   0   0   0   0
24  180   0   0 180   0   0   0   0   0
25  180   0   0 135   0   0   0   0   0
26  180   0   0 180   0   0   0   0   0
27  180   0   0  91   0   0   0   0   0
28   61   0   0  61   0   0   0   0   0
29   61   0   0 180   0   0   0   0   0
