Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   6
2     0   0   0   0   0   0   0   0  11
3     0   0   0   0   0   0   0   0  27
4     0   0   0   0   0   0   0   0  81
5     0   0   0   0   0   0   0   0 180
6     0   0   0   0   0 180   0   0 180
7     0   0   0   0   0 180   0   0 180
8     0   0   0   0   0 180   0   0 180
9     0   0   0   0   0 180   0   0 180
10    0   0   0   0   0 180   0   0 180
11    0   0   0 180   0 180   0   0 180
12    0   0   0 180   0 180   0   0 180
13    0   0   0 180   0 141   0   0 180
14    0   0   0 180   0 180   0   0 180
15    0   0   0 180   0 180   0   0 180
16    0   0   0 180   0 180 180   0 180
17  180   0   0 180   0   0 180   0 180
18  180   0   0 180   0   0 166   0   0
19  180   0   0 180   0   0 180   0   0
20  180   0   0 180   0   0  97   0   0
21  180   0   0 180   0 180 180   0   0
22  180 139   0 180   0 155 139   0   0
23  180 180   0 180   0 180  55   0   0
24  180  89   0 180   0 180  92   0   0
25  180  72   0 180   0 142 149   0   0
26  180  97   0 180   0 180 101   0 180
27  180 178   0   0 180 180  67   0 170
28  180 180   0   0  55 110 129   0 180
29  180 180   0   0  57 150   0   0 180
