Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   3
2     0   0   0   0   0   0   0   0   3
3     0   0   0   0   0   0   0   0   9
4     0   0   0   0   0   0   0   0  26
5     0   0   0   0   0   0   0   0  66
6     0   0   0   0   0 165   0 165 165
7     0   0   0   0   0 180   0 177 180
8     0   0   0   0   0 180   0 180 180
9     0   0   0   0   0 180   0 180 180
10    0   0   0   0   0 180   0 180 180
11    0   0   0   0   0 180   0 128 180
12    0  82 180   0 180 180  82  82 180
13    0 122 180   0 180 180 123 180 180
14    0 180 180   0 147 180 180 180 116
15    0 180 150   0 163  73  17 180 180
16    0 180 180   0 180 180  16 180 180
17    0 180 180   0 180 180 180 180   0
18  180 180 180   0 180 180 109 180   0
19  180 180 180   0 180 180  89  26   0
20  180 180   0   0 162 180 105  44   0
21  180  32   0   0 180   0 120  93   0
22  180 180   0   0 148   0 180 180   0
23  113 180 178   0 178   0 180 180   0
24  113   0 180   0 180   0 180 180   0
25  113   0 180   0  91   0 180  99   0
26  113   0 180   0   0   0 180   0   0
27  113   0 180   0   0   0 180   0   0
28  113   0 180   0 106   0 106   0   0
29  106   0 106   0  75   0 104   0   0
