Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  12
2     0   0   0   0   0   0   0   0  14
3     0   0   0   0   0   0   0   0  25
4     0   0   0   0   0   0   0   0  36
5     0   0   0   0   0   0   0   0  19
6     0   0   0   0   0   0  27   0  27
7     0   0   0   0   0   0  34   0  81
8     0   0   0   0   0   0  51   0 167
9     0   0   0   0   0   0 160   0 180
10    0   0   0   0   0   0 180   0 180
11    0   0   0   0   0   0 180   0 180
12    0   0 180   0   0   0 180   0 180
13    0   0 180   0   0   0 180   0 180
14    0   0  76   0   0   0 180   0 174
15    0   0 180   0   0   0 180   0 180
16    0   0 150   0   0   0 180   0 180
17    0   0 180   0 180 180 180   0 180
18  180   0 180   0 180 180 180   0   0
19  180   0 180   0 180 171 180   0   0
20  180   0 180   0 180 180   0   0   0
21  180   0 171   0 180  99   0   0   0
22  180   0   0   0 180 180   0   0 180
23  180   0 180   0 180 180   0   0 180
24  180   0 180   0 180 180   0   0 147
25  180   0 180   0 165 135   0   0 180
26  180   0 180   0 180  94   0   0 180
27  180   0 180   0 180 152   0   0 180
28  180   0 180 142 180 180 139   0 139
29  180   0 180 132 151 180  98   0 180
