Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   1
2     0   0   0   0   0   0   0   0   3
3     0   0   0   0   0   0   0   0   7
4     0   0   0   0   0   0   0   0  12
5     0   0   0   0   0   0   0   0  25
6     0  38   0   0   0   0  38   0  38
7     0  48   0   0   0   0  91   0  80
8     0 115   0   0   0   0 146   0 154
9     0 180   0   0   0   0  62   0 180
10    0 180   0   0   0   0 109   0  47
11    0 180   0   0   0   0  24   0  24
12  180 180  82   0   0   0  82   0  23
13  180 180  72   0   0   0 145   0  64
14  180 180  33   0   0   0 180   0 180
15  180 180  82   0   0   0 180   0 180
16  180   0  11   0   0   0 180   0   0
17  180   0 180   0 180 180 180   0   0
18  180   0 180   0 180 104 180   0   0
19  180   0 180   0 180 151 180   0   0
20  180   0 180   0 180 129   0   0   0
21  180   0 180   0 180 149   0   0   0
22  180   0 180   0 180 180   0   0 180
23  180   0 180 180 180 180   0   0 180
24  180   0 180 123 180 130   0   0  96
25  180   0   0  63 180 101   0   0 180
26  180   0   0  36 180 150   0   0 180
27  180   0   0  15 180 180   0   0 180
28  180 180 180 180 180 180 180   0 180
29  180  95 180 180   0 132 180   0 180
