Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  14
2     0   0   0   0   0   0   0   0  37
3     0   0   0   0   0   0   0   0 103
4     0   0   0   0   0   0   0   0  89
5     0   0   0   0   0   0   0   0 180
6     0   0   0   0   0 180   0   0 180
7     0   0   0   0   0 180   0   0 180
8     0   0   0   0   0 180   0   0 180
9     0   0   0   0   0 170   0   0 180
10    0   0   0   0   0  50   0   0 144
11    0   0   0   0   0 180   0   0 180
12    0   0   0 169   0 169   0   0 180
13    0   0   0 180   0 180   0   0 180
14    0   0   0 152   0 180   0   0 180
15    0   0   0  47   0  79   0   0 180
16    0   0   0  71   0 152   0   0   0
17    0   0   0 100   0 113   0   0   0
18   77   0   0  77   0 180   0   0   0
19   77   0   0 170   0 180   0   0   0
20   77   0   0 175   0 131   0   0   0
21   77   0   0 180   0  92   0   0   0
22   77   0   0 180   0   0   0   0   0
23  180   0   0 180   0   0   0   0   0
24  180   0   0 180   0   0   0   0   0
25  180   0   0 180   0   0   0   0   0
26  180   0   0 180   0   0   0   0   0
27  180   0   0 180   0   0   0   0   0
28  180   0   0 180   0   0   0   0   0
29  180   0   0   0   0   0   0   0   0
