Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   9
2     0   0   0   0   0   0   0   0  15
3     0   0   0   0   0   0   0   0  35
4     0   0   0   0   0   0   0   0 101
5     0   0   0   0   0   0   0   0 180
6     0   0   0   0   0 180   0   0 180
7     0   0   0   0   0  50   0   0 180
8     0   0   0   0   0 103   0   0 171
9     0   0   0   0   0 165   0   0 180
10    0   0   0   0   0 180   0   0 180
11    0   0 180   0   0 180   0   0 180
12    0   0 143 180   0 180   0   0 180
13    0   0 180 180   0 174   0   0 180
14    0   0 180 180   0 143   0   0 180
15    0   0 180 180   0 101   0   0 180
16    0   0 157 180 147 161   0   0   0
17  147   0 147 180 153 180   0   0   0
18  180   0 139 180 180 180   0   0   0
19  180   0 163 180 180 180   0   0   0
20  180   0 180 180 180 111   0   0   0
21  180   0 180 180 180 180 180   0   0
22  180   0 180 180 180 180 180   0   0
23  180   0 180 180 180   0 180   0   0
24  180   0 163   0 180   0 180   0   0
25  180   0 180   0 116   0 180   0   0
26  180   0   0   0  83   0 120   0   0
27  180   0   0   0 133   0 133   0   0
28  180   0   0   0 180   0 180   0   0
29  180   0   0   0   0   0 180   0   0
