Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   6
2     0   0   0   0   0   0   0   0   7
3     0   0   0   0   0   0   0   0  18
4     0   0   0   0   0   0   0   0  37
5     0   0   0   0   0   0   0   0  60
6     0   0   0   0   0   0  77   0  77
7     0   0   0   0   0   0  88   0  75
8     0   0   0   0   0   0 139   0 180
9     0   0   0   0   0   0 180   0 180
10    0   0   0   0   0   0 180   0 180
11    0   0   0   0   0   0  83   0  83
12    0   0 180   0   0   0 180   0   0
13    0   0 180   0   0   0 180   0   0
14    0   0 180   0   0   0 180   0   0
15    0   0 180   0   0   0 180   0   0
16    0   0  36   0   0   0 175   0   0
17    0   0 180   0 180 180 180   0   0
18  180   0 180   0  39 180 180   0   0
19  180   0 180   0  53 180 180   0   0
20  180   0 180   0  31 180 180   0   0
21  180   0 180   0  36 180 180   0   0
22  180   0 180   0 179 180 179   0  96
23  179   0 179  99  96  96   0   0 180
24  179   0 180  91 153 110   0   0 180
25  179   0 180  37  52  83   0   0 180
26  179   0 180  14  63  62   0   0 180
27  179   0 180   6 180 180 180   0 180
28  180   0  98 180  98  98 136   0 180
29  136   0 106 136   0  88 180   0 180
