Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  15
2     0   0   0   0   0   0   0   0  10
3     0   0   0   0   0   0   0   0  24
4     0   0   0   0   0   0   0   0  53
5     0   0   0   0   0   0   0   0  44
6     0   0   0   0   0   0   0   0  83
7     0   0   0   0   0   0   0   0 180
8     0   0   0   0   0   0   0   0 180
9     0   0   0   0   0   0   0   0 180
10    0   0   0   0   0   0   0   0 180
11    0   0   0   0   0 180   0   0 180
12    0   0   0   0   0 128   0   0  27
13    0   0   0   0   0 180   0   0  25
14    0   0   0   0   0 180   0   0  21
15    0   0   0   0   0 180   0   0   1
16    0   0   0   0   0 157   0   0 180
17    0   0 180   0 180 180   0   0 180
18    0   0 180   0 180  61   0   0   0
19    0   0 180   0  75  67   0   0   0
20    0   0 180   0 121 146   0   0   0
21    0   0 180   0 180  79   0   0  59
22    0   0 180   0  88  88  88   0  88
23   88   0  98   0  98 160 143   0 180
24   88   0 163   0 152   0 178   0 180
25   88   0 180   0 121   0  78   0 180
26   88   0 180   0 180   0 109   0 180
27   88   0 180   0 180 180 133   0 180
28  180   0 180   0  99 180 180   0 180
29  180   0 180   0 115 171 180   0 180
