Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   9
2     0   0   0   0   0   0   0   0  16
3     0   0   0   0   0   0   0   0  25
4     0   0   0   0   0   0   0   0  51
5     0   0   0   0   0   0   0   0  94
6     0   0   0   0   0 149   0   0 149
7     0   0   0   0   0 180   0   0 180
8     0   0   0   0   0 180   0   0 180
9     0   0   0   0   0 180   0   0 118
10    0   0   0   0   0 180   0   0  45
11    0   0   0   0   0  55   0   0  55
12    0   0 180   0 180 180   0   0 111
13    0   0 180   0 180  88   0   0 172
14    0   0 180   0 180  72   0   0 180
15    0   0 180   0 180 130   0   0   0
16    0   0 161   0  63 180   0   0   0
17    0   0 180   0 180 180   0   0 180
18  180   0 180 131 131 180   0   0 180
19  180   0  98  39 180 180   0   0  96
20  180   0 180  56  88 180   0   0 125
21  180   0 180  60  71 180   0   0 180
22  180   0 180 148 180 180   0   0 180
23  180   0 180 180 180  93   0   0  93
24  180   0 158 180   0 180   0   0 153
25  180   0 132 180   0 180   0   0 180
26  180   0 180 180   0 180   0   0 180
27  180   0   0 180   0 180   0   0 180
28  180   0   0 180 180  93   0   0  93
29  180   0 180 180 180 180   0   0 157
