Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  10
2     0   0   0   0   0   0   0   0  26
3     0   0   0   0   0   0   0   0  76
4     0   0   0   0   0   0   0   0 180
5     0   0   0   0   0   0   0   0 180
6     0   0   0   0   0 180   0   0 180
7     0   0   0   0   0 180   0   0 180
8     0   0   0   0   0  90   0   0 180
9     0   0   0   0   0 141   0   0 180
10    0   0   0   0   0 180   0   0 180
11    0   0   0   0   0 150   0   0  94
12    0   0   0 133   0 133   0   0 179
13    0   0   0 180   0 180   0   0 180
14    0   0   0 180   0 180   0   0 174
15    0   0   0 180   0 180   0   0 180
16    0   0   0 180   0 180   0   0 180
17    0   0   0 180   0 180   0 180 180
18  180   0   0 180   0 180   0 156 180
19  180   0   0 180   0 180   0  62 180
20  180   0   0 180   0 180   0  41   0
21  180   0   0 180   0 112   0  74   0
22  180   0   0 150   0 150   0 180   0
23  180   0   0 180 180   0   0 180   0
24  180   0   0 179 180   0   0 180   0
25  180   0   0 180 180   0   0 180   0
26  180   0   0 180 180   0   0 180   0
27  180   0   0   0 126   0   0   0   0
28  180   0   0   0 180   0 180   0   0
29  180   0 180   0 180   0 180   0   0
