Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   1
2     0   0   0   0   0   0   0   0   1
3     0   0   0   0   0   0   0   0   1
4     0   0   0   0   0   0   0   0   2
5     0   0   0   0   0   0   0   0   3
6     0   0   0   0   0   0   0   0   3
7     0   0   0   0   0   0   0   0   5
8     0   0   0   0   0   0   0   0   7
9     0   0   0   0   0   0   0   0   5
10    0   0   0   0   0   0   0   0   2
11    0   0   0   0   2   0   0   0   2
12    0   0   0   0   2   0   0   0   3
13    0   0   0   0   2   0   0   0   4
14    0   0   0   0   2   0   0   0   4
15    0   0   0   0   3   0   0   0   0
16    0   0   0   0   5   0   0   0   0
17    0   0   0   9   9   0   0   0   0
18    0   0   0   8  15   0   0   0   0
19    0   0   0  14  15   0   0   0   0
20    0   0   0  10  26   0   0   0   0
21    0   0   0  18  23   0   0   0   0
22    0   0   0  26  26   0   0   0   0
23   42   0   0  42   0   0   0   0   0
24   42   0   0  20   0   0   0   0   0
25   42   0   0  21   0   0   0   0   0
26   42   0   0  41   0   0   0   0   0
27   42   0   0  77   0   0   0   0   0
28  130   0   0 130   0   0   0   0   0
29  130   0   0 180   0   0   0   0   0
