Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   2
2     0   0   0   0   0   0   0   0   5
3     0   0   0   0   0   0   0   0   8
4     0   0   0   0   0   0   0   0   7
5     0   0   0   0   0   0   0   0   4
6     0   7   0   0   7   0   0   0   7
7     0   7   0   0  11   0   0   0   8
8     0   9   0   0  13   0   0   0  10
9     0  14   0   0  12   0   0   0  14
10    0  27   0   0  19   0   0   0  24
11    0  31   0   0  31   0   0   0  31
12   47  47   0  29  29   0   0   0  70
13   47  54   0  56  21   0   0   0   0
14   47  23   0  71  32   0   0   0   0
15   47  48   0 127  40   0   0   0   0
16   47  79   0 160  69   0   0   0   0
17  139 139   0  79  79   0   0   0   0
18  141 180   0 141 143   0   0   0   0
19  141 101   0 175   0   0   0   0   0
20  141 162   0 180   0   0   0   0   0
21  141 180   0 174   0   0   0   0   0
22  180 180   0 180   0   0   0   0   0
23  116 180   0 116   0   0   0   0   0
24  116 180   0 180   0   0   0   0   0
25  116   0   0   0   0   0   0   0   0
26  116   0   0   0   0   0   0   0   0
27  116   0   0   0   0   0   0   0   0
28  116   0   0   0   0   0   0   0   0
29  116   0   0   0   0   0   0   0   0
