Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   8
2     0   0   0   0   0   0   0   0  11
3     0   0   0   0   0   0   0   0  22
4     0   0   0   0   0   0   0   0  73
5     0   0   0   0   0   0   0   0 180
6     0   0   0   0   0 180   0   0 180
7     0   0   0   0   0 180   0   0 164
8     0   0   0   0   0 180   0   0 180
9     0   0   0   0   0  58   0   0 180
10    0   0   0   0   0  80   0   0 180
11    0   0   0   0   0 180   0   0 180
12    0 180   0 180   0 180   0   0 180
13    0 180   0 180   0 162   0   0 180
14    0 180   0 180   0 104   0   0   0
15    0 180   0 180   0 128   0   0   0
16    0 180   0 180   0 168   0   0   0
17    0  94   0  94 180  94   0   0   0
18  135 180   0 135 180   0   0   0   0
19  135 180   0  70 172   0   0   0   0
20  135 180   0  85 180   0   0   0   0
21  135 180   0 180 180   0   0   0   0
22  135 148   0 180 180   0 180   0   0
23  180 180 180 180 180   0 180   0   0
24  180 180 180 180 180   0  78   0   0
25  180 180 180 180 114   0 180   0   0
26  180 180 180 180 124   0 131   0   0
27  180 180 180 180 180   0 180   0   0
28  180 180 180 180 180   0 180   0   0
29  180 180 180 180 180   0  94   0   0
