Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   3
2     0   0   0   0   0   0   0   0   6
3     0   0   0   0   0   0   0   0  16
4     0   0   0   0   0   0   0   0  35
5     0   0   0   0   0   0   0   0   8
6     0   0   0   0   0   5   0   0   5
7     0   0   0   0   0   6   0   0  10
8     0   0   0   0   0   6   0   0  25
9     0   0   0   0   0   6   0   0  13
10    0   0   0   0   0   6   0   0  37
11    0   0   0   0   0  96   0   0  96
12    0   0   0 180   0 180   0   0 180
13    0   0   0 180   0 180   0   0 173
14    0   0   0 180   0 126   0   0 107
15    0   0   0 180   0 180   0   0 180
16    0   0   0 180   0 180   0   0 180
17    0   0   0 180 179 180   0   0   0
18  179   0   0 179 180 180   0   0   0
19  179   0   0 146 158   0   0   0   0
20  179   0   0 180 180   0   0   0   0
21  179   0   0 180  80   0   0   0   0
22  179   0   0 180 180   0  78   0   0
23  180   0  78 180  78   0  91   0   0
24  180   0 139  99 142   0 163   0   0
25  180   0 180 180 180   0 180   0   0
26  180   0 103 180  98   0 180   0   0
27  180   0 159 180 180   0 180   0   0
28  180   0  99 180  77   0 180   0   0
29   77   0  77 180 113   0 138   0   0
