Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   4
2     0   0   0   0   0   0   0   0   7
3     0   0   0   0   0   0   0   0   3
4     0   0   0   0   0   0   0   0   5
5     0   0   0   0   0   0   0   0   6
6     0   0   0   0   0   3   0   0   3
7     0   0   0   0   0   9   0   0   3
8     0   0   0   0   0  22   0   0   3
9     0   0   0   0   0  68   0   0   3
10    0   0   0   0   0 106   0   0   7
11    0   0   0   0   0   7   0   0   7
12    0   0  17   0  17  17   0   0   7
13    0   0  26   0  23  42   0   0   9
14    0   0  39   0  29   4   0   0  15
15    0   0  54   0  40   8   0   0  14
16    0   0  60   0  37  10   0   0   0
17    0   0  26   0  26  29   0   0   0
18   46   0  46  29  29  11   0   0   0
19   46   0  70  51  62  29   0   0   0
20   46   0  43  98  78  72   0   0   0
21   46   0  60 180 143  89   0   0   0
22   46   0 180 180 180 180   0   0   0
23  180   0 180 180 180 180   0   0   0
24  180   0 174 180 180 180   0   0   0
25  180   0 128 180 103   0   0   0   0
26  180   0 180 180 180   0   0   0   0
27  180   0 180 151   0   0   0   0   0
28  108   0 108 180 180   0   0   0   0
29  180   0 180 180 180   0   0   0   0
