Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0  11
2     0   0   0   0   0   0   0   0  32
3     0   0   0   0   0   0   0   0  86
4     0   0   0   0   0   0   0   0 180
5     0   0   0   0   0   0   0   0  33
6     0   0   0   0   0   0  81   0  81
7     0   0   0   0   0   0  42   0 166
8     0   0   0   0   0   0 101   0 180
9     0   0   0   0   0   0  21   0 180
10    0   0   0   0   0   0  42   0 180
11    0   0   0   0   0   0 136   0 180
12    0   0 180   0   0   0 180   0 180
13    0   0 180   0   0   0 180   0 180
14    0   0  99   0   0   0 180   0  65
15    0   0 180   0   0   0 180   0 124
16    0   0 180   0   0   0 156   0   0
17    0   0 180   0 180 180 180   0   0
18  180   0 180   0 180 180 180   0   0
19  180   0 180   0 180  56 180   0   0
20  180   0 180   0 180  79 180   0   0
21  180   0 180   0 180  27 180   0   0
22  180   0 180   0 180  69  69   0 125
23   69   0 125   0 125 125  66   0 180
24   69   0   0   0 180 165 180   0 180
25   69   0   0   0 180 150 180   0 180
26   69   0   0   0 163 180   0   0 180
27   69   0   0   0 180 180   0   0 180
28   69   0 180 125 180 180   0   0 180
29   69   0 180  96 180 155   0   0  65
