Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   4
2     0   0   0   0   0   0   0   0   9
3     0   0   0   0   0   0   0   0  10
4     0   0   0   0   0   0   0   0   7
5     0   0   0   0   0   0   0   0   8
6     0   0   0   0   0  12   0   0  12
7     0   0   0   0   0   6   0   0  12
8     0   0   0   0   0  12   0   0  23
9     0   0   0   0   0  15   0   0  50
10    0   0   0   0   0  28   0   0   0
11    0   0   0   0   0  32   0   0   8
12    0   0   8   0   8   8   0   0  23
13    0   0  10   0   9  14   0   0  63
14    0   0  13   0  15  22   0   0 102
15    0   0  17   0  12  10   0   0  54
16    0   0  23   0  14  11   0   0  10
17    0   0  10   0   8   8   8   0  26
18    8   0   6   0   6  16  11   0  38
19    8   0   3   0  10   0  17   0  82
20    8   0   4   0  23   0  16   0 180
21    8   0   4   0   0   0  21   0 180
22    8   0   5   0   0  11  11   0 180
23   11  14  11   0   0  13  14   0 180
24   11  22  16   0   0  20   6   0 180
25   11  45  12   0   0  12   6   0 180
26   11  46   0   0   0  21   9   0 180
27   11  71   0   0   0  86  17   0 127
28   11 160 127   0 127 127   0   0 146
29  180 180  62   0 180 180   0   0 180
