Number of suppliers is 8

Time Manufacturer Suppliers 
t     0   1   2   3   4   5   6   7   8
0     0   0   0   0   0   0   0   0   5
1     0   0   0   0   0   0   0   0   5
2     0   0   0   0   0   0   0   0  12
3     0   0   0   0   0   0   0   0  23
4     0   0   0   0   0   0   0   0  59
5     0   0   0   0   0   0   0   0 129
6     0   0   0   0 120   0   0   0 120
7     0   0   0   0 164   0   0   0 180
8     0   0   0   0 180   0   0   0 180
9     0   0   0   0 180   0   0   0 149
10    0   0   0   0 180   0   0   0 180
11    0   0   0   0 180   0   0   0 180
12    0   0   0   0 180   0   0   0 180
13    0   0   0   0 180   0   0   0 180
14    0   0   0   0  87   0   0   0 180
15    0   0   0   0  41   0   0   0 180
16    0   0   0   0 180   0   0   0 180
17    0   0 167   0 167   0   0   0   0
18    0   0 180   0 180   0   0   0   0
19    0   0 176   0 156   0   0   0   0
20    0   0 180   0   0   0   0   0   0
21    0   0 180   0   0   0   0   0   0
22    0   0  91   0 162 162 162   0   0
23  162   0 162   0 180 180  50   0   0
24  162   0 180   0 180 174  73   0   0
25  162   0 137   0 180 180  63   0   0
26  162   0 180   0 180 180  93   0   0
27  162   0 180   0 180 180 141   0 180
28  162 134 180   0 180 180 134   0 180
29  162 180 180   0 180 180  71   0 180
